Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs	Entity1_id_orig
P11413	G6PD	Gene	PA166182735	lidocaine and tetracaine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166182783	articaine / epinephrine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166182885	oxymetazoline and tetracaine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166183785	amlodipine / atorvastatin / perindopril arginine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166183788	metabutethamine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166184057	bisoprolol fumarate / perindopril arginine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166184059	carbasalate calcium	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166184061	acetaminophen / codeine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166184081	nicorandil	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166184496	acetaminophen / tramadol	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA166184497	Paracetamol, combinations excl. Psycholeptics (Vicks MediNait Sirup)	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA448404	amodiaquine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA28469
P11413	G6PD	Gene	PA448810	carmustine	Chemical	VipGene	associated			539595	PA28469
P11413	G6PD	Gene	PA448866	ceftriaxone	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA448946	chloroprocaine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA448966	chlorpropamide	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA449009	ciprofloxacin	Chemical	ClinicalAnnotation,LabelAnnotation,MultilinkAnnotation,VariantAnnotation	associated		PD	20127091	PA28469
P11413	G6PD	Gene	PA449212	daunorubicin	Chemical	VariantAnnotation,VipGene	associated	PK		8648264	PA28469
P11413	G6PD	Gene	PA449412	doxorubicin	Chemical	VipGene	associated			539595	PA28469
P11413	G6PD	Gene	PA449685	flutamide	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA449761	glimepiride	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA449762	glipizide	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA449782	glibenclamide	Chemical	ClinicalAnnotation,LabelAnnotation,VariantAnnotation,VipGene	associated		PD	20701405; 8562390;15126005;21147013;8562390	PA28469
P11413	G6PD	Gene	PA450475	metoclopramide	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA450555	moxifloxacin	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA450640	nitrofurantoin	Chemical	ClinicalAnnotation,LabelAnnotation,Literature,MultilinkAnnotation,VariantAnnotation,VipGene	associated		PD	12659;1669155;20701405;5897424	PA28469
P11413	G6PD	Gene	PA450644	nitroglycerin	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA450654	norfloxacin	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA450684	ofloxacin	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA450877	perindopril	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA450970	pioglitazone	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA451101	prilocaine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA451213	quinine	Chemical	LabelAnnotation,VariantAnnotation	associated		PD	407765	PA28469
P11413	G6PD	Gene	PA451271	ropivacaine	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA451521	succimer	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA451539	sulfadiazine	Chemical	LabelAnnotation,MultilinkAnnotation	associated			24372186	PA28469
P11413	G6PD	Gene	PA451545	sulfanilamide	Chemical	VariantAnnotation	associated		PD	10793824	PA28469
P11413	G6PD	Gene	PA451547	sulfasalazine	Chemical	ClinicalAnnotation,LabelAnnotation,VariantAnnotation	associated		PD	4386139	PA28469
P11413	G6PD	Gene	PA451718	tolbutamide	Chemical	LabelAnnotation	associated				PA28469
P11413	G6PD	Gene	PA451898	vitamin c	Chemical	LabelAnnotation,VariantAnnotation	associated		PD	1138591;11418378	PA28469
P11413	G6PD	Gene	PA452200	antithrombotic agents	Chemical	LabelAnnotation	associated				PA28469
P41439	FOLR3	Gene	PA10810	pemetrexed	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24732178	PA28211
P18075	BMP7	Gene	PA164760860	pegaspargase	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA449165	cyclophosphamide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA449177	cytarabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA449212	daunorubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA449247	dexamethasone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA449412	doxorubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA450428	methotrexate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA451100	prednisone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA451663	thioguanine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
P18075	BMP7	Gene	PA451879	vincristine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25384
Q5RHP9	ERICH3	Gene	PA10074	escitalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26903268	PA142672422
Q5RHP9	ERICH3	Gene	PA166152901	serotonin	Chemical	VariantAnnotation	associated				PA142672422
Q5RHP9	ERICH3	Gene	PA449015	citalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26903268	PA142672422
Q15858	SCN9A	Gene	PA451141	propofol	Chemical	VariantAnnotation	associated				PA35010
P03956	MMP1	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	VariantAnnotation	associated		PD	20538124	PA30867
Q16798	ME3	Gene	PA10832	corticosteroids	Chemical	VariantAnnotation	associated		PD	30697902	PA30725
Q9H6R3	ACSS3	Gene	PA452229	antidepressants	Chemical	MultilinkAnnotation	associated			25916525	PA162375534
P11362	FGFR1	Gene	PA164924492	brivanib	Chemical	Pathway	associated			20124951	PA28127
P11362	FGFR1	Gene	PA7000	sorafenib	Chemical	Pathway	associated			28362716	PA28127
Q9P104	DOK5	Gene	PA164760860	pegaspargase	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA449165	cyclophosphamide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA449177	cytarabine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA449212	daunorubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA449247	dexamethasone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA449412	doxorubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA450428	methotrexate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA451100	prednisone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA451663	thioguanine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9P104	DOK5	Gene	PA451879	vincristine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26590194	PA25724
Q9UH17	APOBEC3B	Gene	PA10832	corticosteroids	Chemical	VariantAnnotation	associated		PD	30697902	PA24892
Q9UKT9	IKZF3	Gene	PA449165	cyclophosphamide	Chemical	VariantAnnotation	associated		PD		PA37750
O15375	SLC16A5	Gene	PA449014	cisplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	28448657	PA35817
P08519	LPA	Gene	PA133950441	hmg coa reductase inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	22331829;23903772;25350695;27045730;29703846	PA30432
P08519	LPA	Gene	PA134308647	rosuvastatin	Chemical	VariantAnnotation	associated		PD	22331829	PA30432
Q8TBE0	BAHD1	Gene	PA451879	vincristine	Chemical	VariantAnnotation	associated		PD	30191766	PA128394592
P00325	ADH1B	Gene	PA166186245	acetaldehyde	Chemical	ClinicalAnnotation	associated	PK		31002879	PA24571
P00325	ADH1B	Gene	PA448004	abacavir	Chemical	Pathway	associated			24625462	PA24571
P00325	ADH1B	Gene	PA448073	ethanol	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated	PK	PD	15902904;16571603;23240771	PA24571
P51671	CCL11	Gene	PA450401	methadone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29222992	PA35543
Q92786	PROX1	Gene	PA448499	atenolol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA33812
P17516	AKR1C4	Gene	PA449212	daunorubicin	Chemical	VariantAnnotation	associated	PK		20837989	PA24680
P00439	PAH	Gene	PA166184060	carbocisteine	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		19036622	PA32911
Q32NC0	C18orf21	Gene	PA449389	dofetilide	Chemical	VariantAnnotation	associated		PD		PA134888949
Q32NC0	C18orf21	Gene	PA449958	ibutilide	Chemical	VariantAnnotation	associated		PD		PA134888949
Q32NC0	C18orf21	Gene	PA451209	quinidine	Chemical	VariantAnnotation	associated		PD		PA134888949
Q32NC0	C18orf21	Gene	PA451457	sotalol	Chemical	VariantAnnotation	associated		PD		PA134888949
Q9Y297	BTRC	Gene	PA449748	gemcitabine	Chemical	VariantAnnotation	associated		PD		PA25465
Q9HAZ2	PRDM16	Gene	PA133950441	hmg coa reductase inhibitors	Chemical	VariantAnnotation	associated		PD		PA33714
Q9HAZ2	PRDM16	Gene	PA448500	atorvastatin	Chemical	VariantAnnotation	associated		PD		PA33714
Q9HAZ2	PRDM16	Gene	PA451363	simvastatin	Chemical	VariantAnnotation	associated		PD		PA33714
P10321	HLA-C	Gene	PA10715	sulfamethoxazole / trimethoprim	Chemical	VariantAnnotation	associated		PD	26086150	PA35057
P10321	HLA-C	Gene	PA164712708	Drugs For Treatment Of Tuberculosis	Chemical	VariantAnnotation	associated		PD	23153709	PA35057
P10321	HLA-C	Gene	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27670765	PA35057
P10321	HLA-C	Gene	PA164742987	clavulanate	Chemical	VariantAnnotation	associated		PD	30664875	PA35057
P10321	HLA-C	Gene	PA164781042	flucloxacillin	Chemical	VariantAnnotation	associated		PD	30664875	PA35057
P10321	HLA-C	Gene	PA164784024	peginterferon alfa-2b	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA35057
P10321	HLA-C	Gene	PA166048654	ustekinumab	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23521149	PA35057
P10321	HLA-C	Gene	PA448406	amoxicillin	Chemical	VariantAnnotation	associated		PD	30664875	PA35057
P10321	HLA-C	Gene	PA449061	clozapine	Chemical	VariantAnnotation	associated		PD	11266078	PA35057
P10321	HLA-C	Gene	PA450164	lamotrigine	Chemical	VariantAnnotation	associated		PD	19668019	PA35057
P10321	HLA-C	Gene	PA450413	methazolamide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	20504258;25918017;30242287	PA35057
P10321	HLA-C	Gene	PA450428	methotrexate	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	28444425	PA35057
P10321	HLA-C	Gene	PA451241	ribavirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA35057
P10321	HLA-C	Gene	PA451686	ticlopidine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17339877	PA35057
Q6BCY4	CYB5R2	Gene	PA10176	rasburicase	Chemical	LabelAnnotation	associated				PA142672060
Q6BCY4	CYB5R2	Gene	PA450125	isosorbide dinitrate	Chemical	LabelAnnotation	associated				PA142672060
Q6BCY4	CYB5R2	Gene	PA450126	isosorbide mononitrate	Chemical	LabelAnnotation	associated				PA142672060
Q6BCY4	CYB5R2	Gene	PA450475	metoclopramide	Chemical	LabelAnnotation	associated				PA142672060
Q6BCY4	CYB5R2	Gene	PA451103	primaquine	Chemical	LabelAnnotation	associated				PA142672060
Q5T4F7	SFRP5	Gene	PA164712563	Bisphosphonates	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA35695
Q53ET0	CRTC2	Gene	PA166129559	hdl cholesterol	Chemical	VariantAnnotation	associated		PD	26644205	PA142672073
P11021	HSPA5	Gene	PA164713176	Platinum compounds	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21940774	PA29504
Q16678	CYP1B1	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24958282	PA27094
Q16678	CYP1B1	Gene	PA448404	amodiaquine	Chemical	Pathway	associated				PA27094
Q16678	CYP1B1	Gene	PA449165	cyclophosphamide	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24599932;24958282	PA27094
Q16678	CYP1B1	Gene	PA449412	doxorubicin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA27094
Q16678	CYP1B1	Gene	PA451257	risperidone	Chemical	ClinicalAnnotation	associated		PD		PA27094
Q8TF42	UBASH3B	Gene	PA449748	gemcitabine	Chemical	VariantAnnotation	associated		PD		PA162407840
Q9HCN3	TMEM8A	Gene	PA449599	fentanyl	Chemical	VariantAnnotation	associated		PD	29207912	PA38211
Q9HCN3	TMEM8A	Gene	PA451232	remifentanil	Chemical	VariantAnnotation	associated		PD	29207912	PA38211
Q12797	ASPH	Gene	PA451906	warfarin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27488176	PA25056
Q9HBE5	IL21R	Gene	PA164784024	peginterferon alfa-2b	Chemical	VariantAnnotation	associated		PD	19749758	PA29821
Q9HBE5	IL21R	Gene	PA451241	ribavirin	Chemical	VariantAnnotation	associated		PD	19749758	PA29821
Q16637	SMN2	Gene	PA166182882	nusinersen	Chemical	LabelAnnotation	associated				PA35967
P25929	NPY1R	Gene	PA450401	methadone	Chemical	VariantAnnotation	associated			29465008	PA258
Q96MW7	TIGD1	Gene	PA448803	carboplatin	Chemical	VariantAnnotation	associated		PD	21079520	PA38382
Q96MW7	TIGD1	Gene	PA450761	paclitaxel	Chemical	VariantAnnotation	associated		PD	21079520	PA38382
Q8N9Z9	LMNTD1	Gene	PA448771	capecitabine	Chemical	VariantAnnotation	associated		PD		PA162391895
Q15413	RYR3	Gene	PA448388	amlodipine	Chemical	VariantAnnotation	associated		PD		PA34897
Q9Y5Y9	SCN10A	Gene	PA150481189	taxanes	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26194361	PA35000
Q9Y5Y9	SCN10A	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26194361	PA35000
P24903	CYP2F1	Gene	PA10804	imatinib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30237583	PA27109
P09914	IFIT1	Gene	PA164784024	peginterferon alfa-2b	Chemical	VariantAnnotation	associated		PD	21993426	PA29648
P09914	IFIT1	Gene	PA451241	ribavirin	Chemical	VariantAnnotation	associated		PD	21993426	PA29648
Q9Y383	LUC7L2	Gene	PA449899	hydrochlorothiazide	Chemical	VariantAnnotation	associated	PK			PA134873425
Q969G6	RFK	Gene	PA10074	escitalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA134916697
Q969G6	RFK	Gene	PA449015	citalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA134916697
P01106	MYC	Gene	PA451906	warfarin	Chemical	VariantAnnotation	associated		PD	26249541	PA31353
Q9P1Z0	ZBTB4	Gene	PA164781343	varenicline	Chemical	VariantAnnotation	associated		PD		PA134959224
O15446	CD3EAP	Gene	PA164713176	Platinum compounds	Chemical	ClinicalAnnotation	associated		PD	19203783	PA142672156
O15446	CD3EAP	Gene	PA449014	cisplatin	Chemical	ClinicalAnnotation	associated		PD		PA142672156
O15446	CD3EAP	Gene	PA449748	gemcitabine	Chemical	ClinicalAnnotation	associated		PD		PA142672156
O15446	CD3EAP	Gene	PA450354	melphalan	Chemical	VariantAnnotation	associated		PD	21046104	PA142672156
P16050	ALOX15	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	VariantAnnotation	associated		PD	26067486	PA48
Q6UVM3	KCNT2	Gene	PA164712563	Bisphosphonates	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA38726
Q9Y345	SLC6A5	Gene	PA449841	haloperidol	Chemical	ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation	associated		PD	20859245;27023437	PA35911
Q9Y4X1	UGT2A1	Gene	PA10804	imatinib	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30237583	PA37184
P17948	FLT1	Gene	PA164924493	axitinib	Chemical	Pathway	associated			20124951	PA28180
P17948	FLT1	Gene	PA166118340	motesanib	Chemical	Pathway	associated			20124951	PA28180
P17948	FLT1	Gene	PA7000	sorafenib	Chemical	Pathway,VariantAnnotation	associated		PD	24510746;28362716	PA28180
Q8TCQ1	MARCH1	Gene	PA164712563	Bisphosphonates	Chemical	VariantAnnotation	associated		PD		PA134986392
Q14CZ7	FASTKD3	Gene	PA450198	leucovorin	Chemical	VariantAnnotation	associated		PD	20647221	PA145148868
Q14CZ7	FASTKD3	Gene	PA452620	tegafur	Chemical	VariantAnnotation	associated		PD	20647221	PA145148868
P09960	LTA4H	Gene	PA450546	montelukast	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA24345
Q86UP9	LHFPL3	Gene	PA10832	corticosteroids	Chemical	VariantAnnotation	associated		PD	30697902	PA30361
P53779	MAPK10	Gene	PA7000	sorafenib	Chemical	Pathway	associated			20124951	PA30617
Q9HC29	NOD2	Gene	PA449167	cyclosporine	Chemical	VariantAnnotation	associated		PD	26107754	PA26074
Q9HC29	NOD2	Gene	PA451578	tacrolimus	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	23175667;26107754	PA26074
P52701	MSH6	Gene	PA128406956	fluorouracil	Chemical	VariantAnnotation	associated		PD		PA184
P52701	MSH6	Gene	PA131285527	oxaliplatin	Chemical	VariantAnnotation	associated		PD		PA184
P52701	MSH6	Gene	PA450198	leucovorin	Chemical	VariantAnnotation	associated		PD		PA184
Q01860	POU5F1	Gene	PA448320	allopurinol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21801394	PA33545
Q01860	POU5F1	Gene	PA448785	carbamazepine	Chemical	VariantAnnotation	associated		PD		PA33545
Q01860	POU5F1	Gene	PA450947	phenytoin	Chemical	VariantAnnotation	associated		PD		PA33545
P00390	GSR	Gene	PA150481189	taxanes	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26194361	PA29014
P00390	GSR	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	26194361	PA29014
Q14839	CHD4	Gene	PA164748224	vorinostat	Chemical	MultilinkAnnotation	associated			26296641	PA26455
Q9NS91	RAD18	Gene	PA166131260	clopidogrel thiol metabolite H4	Chemical	VariantAnnotation	associated	PK			PA134912253
P07911	UMOD	Gene	PA449167	cyclosporine	Chemical	VariantAnnotation	associated		PD	28418009	PA37199
P43119	PTGIR	Gene	PA448497	aspirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	17496729	PA291
O14773	TPP1	Gene	PA166169879	cerliponase alfa	Chemical	LabelAnnotation	associated				PA26600
Q8IZD4	DCP1B	Gene	PA449748	gemcitabine	Chemical	VariantAnnotation	associated		PD		PA134889143
P22301	IL10	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	28750137	PA29778
P22301	IL10	Gene	PA449441	efavirenz	Chemical	ClinicalAnnotation,Literature,MultilinkAnnotation	associated		PD	24819158	PA29778
P22301	IL10	Gene	PA449515	etanercept	Chemical	VariantAnnotation	associated		PD		PA29778
P22301	IL10	Gene	PA451365	sirolimus	Chemical	ClinicalAnnotation,VariantAnnotation	associated	PK		22094953	PA29778
Q8TBQ9	TMEM167A	Gene	PA128406956	fluorouracil	Chemical	ClinicalAnnotation	associated		PD	28796378	PA162405909
Q8TBQ9	TMEM167A	Gene	PA164713176	Platinum compounds	Chemical	ClinicalAnnotation	associated		PD	28796378	PA162405909
Q8TBQ9	TMEM167A	Gene	PA166122986	radiotherapy	Chemical	ClinicalAnnotation	associated		PD	28796378	PA162405909
Q9HAR2	ADGRL3	Gene	PA450626	nicotine	Chemical	ClinicalAnnotation	associated		PD		PA134968284
P11230	CHRNB1	Gene	PA164781343	varenicline	Chemical	VariantAnnotation	associated		PD		PA26494
P12268	IMPDH2	Gene	PA164748728	mycophenolic acid	Chemical	ClinicalAnnotation,Pathway,VariantAnnotation	associated		PD	18444945;19617864;19770842;20679962;21996196;22960765;24220207	PA29863
P12268	IMPDH2	Gene	PA448515	azathioprine	Chemical	VariantAnnotation	associated		PD	26332308	PA29863
P12268	IMPDH2	Gene	PA449167	cyclosporine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	18444945;19617864;19770842;21996196;22960765	PA29863
Q9UBP6	METTL1	Gene	PA164749390	peginterferon alfa-2a	Chemical	VariantAnnotation	associated		PD	28453395	PA30766
Q9UL68	MYT1L	Gene	PA448320	allopurinol	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	30924126	PA31427
Q8IVL6	P3H3	Gene	PA451333	sertraline	Chemical	ClinicalAnnotation	associated		PD	30324302	PA134890414
Q9NQ90	ANO2	Gene	PA10066	duloxetine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29407288	PA25504
Q92959	SLCO2A1	Gene	PA164713347	Thiazides, plain	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	28783044	PA35840
Q15485	FCN2	Gene	PA10066	duloxetine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	29407288	PA28070
P23560	BDNF	Gene	PA164712362	Analgesics	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA31891
P23560	BDNF	Gene	PA164712462	Antiinflammatory agents, non-steroids	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA31891
P23560	BDNF	Gene	PA164712741	Ergot alkaloids	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA31891
P23560	BDNF	Gene	PA164713257	Selective serotonin reuptake inhibitors	Chemical	Literature,MultilinkAnnotation	associated			24930681	PA31891
P23560	BDNF	Gene	PA449015	citalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19236730;20016225;21338649;22965830;23619509;23733030;29748862	PA31891
P23560	BDNF	Gene	PA449233	desipramine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD		PA31891
P23560	BDNF	Gene	PA450395	metformin	Chemical	VariantAnnotation	associated		PD		PA31891
P23560	BDNF	Gene	PA450464	methylphenidate	Chemical	VariantAnnotation	associated		PD	21733227	PA31891
P23560	BDNF	Gene	PA450657	nortriptyline	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	19641488	PA31891
P23560	BDNF	Gene	PA450688	olanzapine	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24595507	PA31891
P23560	BDNF	Gene	PA451257	risperidone	Chemical	VariantAnnotation	associated		PD	16633140;19997080	PA31891
P23560	BDNF	Gene	PA451566	sumatriptan	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA31891
P23560	BDNF	Gene	PA452618	opioids	Chemical	ClinicalAnnotation,VariantAnnotation	associated			25096645	PA31891
P78329	CYP4F2	Gene	PA130620651	anthracyclines and related substances	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21900104;23441093	PA27121
P78329	CYP4F2	Gene	PA164713404	Vitamin K	Chemical	ClinicalAnnotation,VariantAnnotation,VipGene	associated	PK		27061505; 27462768; 27488389; 28262345; 29252193; 29273767;18841274;19297519;28521079	PA27121
P78329	CYP4F2	Gene	PA164713406	Vitamin K antagonists	Chemical	VariantAnnotation	associated		PD	29273767	PA27121
P78329	CYP4F2	Gene	PA165374673	ticagrelor	Chemical	VariantAnnotation	associated		PD	28604225;28806186;31124413	PA27121
P78329	CYP4F2	Gene	PA166122486	db-289	Chemical	VipGene	associated				PA27121
P78329	CYP4F2	Gene	PA448497	aspirin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	24418943;25712182;28604225;31124413	PA27121
P78329	CYP4F2	Gene	PA449045	clofibrate	Chemical	VipGene	associated			11061988; 11997390; 15753130; 17142457;10860554	PA27121
P78329	CYP4F2	Gene	PA450146	ketoconazole	Chemical	VipGene	associated			15753130	PA27121
P78329	CYP4F2	Gene	PA450272	lovastatin	Chemical	VipGene	associated			17142457	PA27121
P54646	PRKAA2	Gene	PA449061	clozapine	Chemical	VariantAnnotation	associated		PD	22305490	PA33745
P54646	PRKAA2	Gene	PA450395	metformin	Chemical	Pathway	associated			22722338	PA33745
P54646	PRKAA2	Gene	PA450688	olanzapine	Chemical	VariantAnnotation	associated		PD	22305490	PA33745
P54646	PRKAA2	Gene	PA451846	valproic acid	Chemical	VariantAnnotation	associated		PD		PA33745
P54646	PRKAA2	Gene	PA452233	antipsychotics	Chemical	VariantAnnotation	associated		PD	22305490	PA33745
O60469	DSCAM	Gene	PA448803	carboplatin	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21079520	PA27491
O60469	DSCAM	Gene	PA450761	paclitaxel	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	21079520	PA27491
Q14005	IL16	Gene	PA164713176	Platinum compounds	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	27498158	PA29793
P35638	DDIT3	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA27193
P41180	CASR	Gene	PA164713150	Parathyroid Hormones And Analogues	Chemical	LabelAnnotation	associated				PA26097
P42574	CASP3	Gene	PA164712817	Immunoglobulins	Chemical	VariantAnnotation	associated		PD	21987091	PA26087
P42574	CASP3	Gene	PA448871	celecoxib	Chemical	Pathway	associated			22336956	PA26087
P42574	CASP3	Gene	PA449014	cisplatin	Chemical	VariantAnnotation	associated		PD	25829401	PA26087
P42574	CASP3	Gene	PA449412	doxorubicin	Chemical	VariantAnnotation	associated		PD	25829401	PA26087
Q9BZC1	CELF4	Gene	PA161199368	iloperidone	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	18521091	PA25428
Q92932	PTPRN2	Gene	PA450688	olanzapine	Chemical	VariantAnnotation	associated		PD		PA34022
P49841	GSK3B	Gene	PA449015	citalopram	Chemical	ClinicalAnnotation,VariantAnnotation	associated		PD	18195729	PA29009
